S1 			 S2 		 lr 		 mc 		 MSE 		 epoch 		 work_P[%] 		 PK[%] 
70 		 50 		 0.0001 		 0.8 		 0.1697 		 1e+04 		 10.2 		 76.82
70 		 50 		 0.0001 		 0.9 		 0.1681 		 1e+04 		 10.4 		 74.87
70 		 70 		 0.01 		 0.6 		 0.1214 		 2e+03 		 10.6 		 80.34
70 		 70 		 0.01 		 0.7 		 0.128 		 1e+03 		 10.8 		 78.91
70 		 70 		 0.01 		 0.8 		 0.2263 		 2e+01 		 10.9 		 70.7
70 		 70 		 0.01 		 0.9 		 0.909 		   7 		 11.1 		 28.13
70 		 70 		 0.001 		 0.6 		 0.1326 		 1e+04 		 11.3 		 78.39
70 		 70 		 0.001 		 0.7 		 0.1543 		 4e+03 		 11.5 		 75.26
70 		 70 		 0.001 		 0.8 		 0.1317 		 1e+04 		 11.6 		 79.69
70 		 70 		 0.001 		 0.9 		 0.1468 		 1e+04 		 11.8 		 78.39
70 		 70 		 0.0001 		 0.6 		 0.1785 		 1e+04 		 12 		 73.57
70 		 70 		 0.0001 		 0.7 		 0.1857 		 1e+04 		 12.2 		 74.09
70 		 70 		 0.0001 		 0.8 		 0.1798 		 1e+04 		 12.3 		 75.91
70 		 70 		 0.0001 		 0.9 		 0.1743 		 1e+04 		 12.5 		 76.04
90 		 30 		 0.01 		 0.6 		 0.1372 		 3e+03 		 12.7 		 80.08
90 		 30 		 0.01 		 0.7 		 0.1185 		 4e+03 		 12.8 		 81.12
90 		 30 		 0.01 		 0.8 		 0.3473 		   7 		 13 		 56.12
90 		 30 		 0.01 		 0.9 		 0.3408 		   8 		 13.2 		 56.64
90 		 30 		 0.001 		 0.6 		 0.1569 		 2e+03 		 13.4 		 76.95
90 		 30 		 0.001 		 0.7 		 0.1528 		 3e+03 		 13.5 		 77.86
90 		 30 		 0.001 		 0.8 		 0.1628 		 3e+03 		 13.7 		 75.65
90 		 30 		 0.001 		 0.9 		 0.2526 		 2e+01 		 13.9 		 66.02
90 		 30 		 0.0001 		 0.6 		 0.1799 		 1e+04 		 14.1 		 74.74
90 		 30 		 0.0001 		 0.7 		 0.2168 		 3e+02 		 14.2 		 65.63
90 		 30 		 0.0001 		 0.8 		 0.1899 		 1e+04 		 14.4 		 72.79
90 		 30 		 0.0001 		 0.9 		 0.1812 		 1e+04 		 14.6 		 73.57
90 		 50 		 0.01 		 0.6 		 0.1414 		 5e+02 		 14.8 		 77.6
90 		 50 		 0.01 		 0.7 		 0.1354 		 8e+02 		 14.9 		 78.78
90 		 50 		 0.01 		 0.8 		 0.1924 		 4e+01 		 15.1 		 71.48
90 		 50 		 0.01 		 0.9 		 0.4371 		   7 		 15.3 		 37.63
90 		 50 		 0.001 		 0.6 		 0.1329 		 3e+03 		 15.5 		 79.04
90 		 50 		 0.001 		 0.7 		 0.1542 		 3e+03 		 15.6 		 76.56
90 		 50 		 0.001 		 0.8 		 0.5605 		 2e+01 		 15.8 		 46.22
90 		 50 		 0.001 		 0.9 		 0.3589 		 1e+01 		 16 		 61.98
90 		 50 		 0.0001 		 0.6 		 0.1625 		 1e+04 		 16.1 		 75.65
90 		 50 		 0.0001 		 0.7 		 0.1851 		 1e+04 		 16.3 		 71.22
90 		 50 		 0.0001 		 0.8 		 0.1831 		 1e+04 		 16.5 		 72.53
90 		 50 		 0.0001 		 0.9 		 0.1709 		 1e+04 		 16.7 		 76.17
90 		 70 		 0.01 		 0.6 		 0.1335 		 7e+02 		 16.8 		 77.47
90 		 70 		 0.01 		 0.7 		 0.1342 		 6e+02 		 17 		 79.3
90 		 70 		 0.01 		 0.8 		 0.1292 		 1e+03 		 17.2 		 77.99
90 		 70 		 0.01 		 0.9 		 0.6358 		   7 		 17.4 		 30.86
90 		 70 		 0.001 		 0.6 		 0.1599 		 3e+03 		 17.5 		 76.69
90 		 70 		 0.001 		 0.7 		 0.1348 		 1e+04 		 17.7 		 79.43
90 		 70 		 0.001 		 0.8 		 0.1478 		 8e+03 		 17.9 		 78.13
90 		 70 		 0.001 		 0.9 		 0.4202 		 1e+01 		 18.1 		 55.47
90 		 70 		 0.0001 		 0.6 		 0.1835 		 1e+04 		 18.2 		 74.35
90 		 70 		 0.0001 		 0.7 		 0.1863 		 1e+04 		 18.4 		 72.92
90 		 70 		 0.0001 		 0.8 		 0.1677 		 1e+04 		 18.6 		 75.26
90 		 70 		 0.0001 		 0.9 		 0.2046 		 1e+04 		 18.8 		 74.87
90 		 90 		 0.01 		 0.6 		 0.1227 		 2e+03 		 18.9 		 80.34
90 		 90 		 0.01 		 0.7 		 0.1327 		 9e+02 		 19.1 		 80.08
90 		 90 		 0.01 		 0.8 		 0.2896 		 1e+01 		 19.3 		 65.76
90 		 90 		 0.01 		 0.9 		 4.893 		   6 		 19.4 		 2.083
90 		 90 		 0.001 		 0.6 		 0.1325 		 8e+03 		 19.6 		 79.43
90 		 90 		 0.001 		 0.7 		 0.1482 		 5e+03 		 19.8 		 78.78
90 		 90 		 0.001 		 0.8 		 0.8164 		 1e+01 		 20 		 45.57
90 		 90 		 0.001 		 0.9 		 0.9253 		 1e+01 		 20.1 		 38.93
90 		 90 		 0.0001 		 0.6 		 0.1655 		 1e+04 		 20.3 		 75.91
90 		 90 		 0.0001 		 0.7 		 0.1573 		 1e+04 		 20.5 		   75
90 		 90 		 0.0001 		 0.8 		 0.1723 		 1e+04 		 20.7 		 75.78
90 		 90 		 0.0001 		 0.9 		 0.1604 		 1e+04 		 20.8 		 72.79
